animal_id,source
34,d18315s91i9
34,d18315s91i10
34,d18315s91i11
34,d18315s91i12
34,d18315s91i13
34,d18315s91i6
34,d18315s91i7
34,d18315s91i8
34,d18315s9i1
34,d18315s9i2
34,d18315s9i3
34,d18315s9i4
34,d18315s89i1
34,d18315s89i2
34,d18315s89i3
35,d18315s88i1
35,d18315s88i2
35,d18315s88i3
35,d18315s88i4
47,d18315s50i2
47,d18315s50i3
47,d18315s50i1
34,d18315s38i1
34,d18315s105i10
34,d18315s105i11
92,d18304s8i6
92,d18304s8i7
92,d18304s8i8
92,d18304s8i9
92,d18304s8i10
92,d18304s8i1
92,d18304s8i2
92,d18304s8i3
92,d18304s8i4
92,d18304s8i5
92,d18304s6i2
92,d18304s6i3
92,d18304s6i4
92,d18304s6i5
92,d18304s6i6
92,d18304s6i7
36,d18304s10i59
36,d18289s47i23
36,d18289s2i56
36,d18289s2i91
6,d17641s33i1
3,d17641s23i1
34,d17829s26i3
34,d17786s90i2
35,d17782s48i15
35,d17782s48i16
90,d18358s78i3
27,d18340s3i24
27,d18328s13i6
91,d18328s12i31
91,d18328s12i9
116,d17776s7i10
116,d17776s7i8
117,d17776s6i5
39,d17753s9i5
65,d17640s3i3
110,d17814s31i37
110,d17814s30i3
110,d17814s10i5
27,d17800s6i2
47,d17800s5i1
93,d18376s4i6
93,d18376s4i9
34,d18271s98i1
34,d18271s98i2
34,d18271s98i3
34,d18271s98i4
35,d18271s89i6
35,d18271s89i1
35,d18271s89i2
35,d18271s89i3
35,d18271s89i4
35,d18271s89i5
47,d18271s86i1
47,d18271s86i2
34,d18271s82i3
34,d18271s82i4
34,d18271s82i6
34,d18271s82i7
34,d18271s82i11
34,d18271s82i12
34,d18271s82i13
34,d18271s82i14
34,d18271s82i15
34,d18271s81i16
34,d18271s81i17
34,d18271s81i18
34,d18271s81i19
34,d18271s81i20
34,d18271s81i21
34,d18271s81i26
34,d18271s81i27
34,d18271s81i28
34,d18271s81i29
34,d18271s81i30
34,d18271s81i31
34,d18271s81i32
34,d18271s81i33
34,d18271s81i34
34,d18271s81i1
34,d18271s81i2
34,d18271s81i3
34,d18271s81i4
34,d18271s81i5
34,d18271s81i6
34,d18271s81i7
34,d18271s81i8
34,d18271s81i9
34,d18271s81i10
34,d18271s81i11
34,d18271s81i12
34,d18271s81i13
34,d18271s81i14
34,d18271s81i15
34,d18271s74i2
34,d18271s74i3
34,d18271s74i4
34,d18271s74i5
34,d18271s74i6
34,d18271s74i7
34,d18271s74i8
35,d18271s7i19
35,d18271s7i20
34,d18271s67i2
34,d18271s67i3
34,d18271s67i4
34,d18271s67i5
34,d18271s67i6
34,d18271s67i7
34,d18271s67i8
34,d18271s67i9
34,d18271s67i10
34,d18271s67i11
34,d18271s67i12
34,d18271s67i13
34,d18271s67i14
34,d18271s67i15
34,d18271s67i16
34,d18271s67i17
34,d18271s66i3
34,d18271s66i4
34,d18271s66i1
34,d18271s66i2
34,d18271s65i2
34,d18271s65i3
34,d18271s65i4
34,d18271s65i5
34,d18271s65i6
34,d18271s64i3
34,d18271s64i4
34,d18271s64i5
34,d18271s64i1
34,d18271s64i2
34,d18271s47i1
34,d18271s47i2
34,d18271s47i3
34,d18271s47i4
34,d18271s42i1
34,d18271s42i2
34,d18271s42i3
34,d18271s42i4
34,d18271s42i5
34,d18271s42i6
34,d18271s42i7
34,d18271s42i8
34,d18271s42i9
34,d18271s42i10
34,d18271s42i13
34,d18271s42i14
34,d18271s42i15
34,d18271s42i16
34,d18271s42i17
34,d18271s42i22
34,d18271s42i23
34,d18271s42i24
34,d18271s42i25
92,d18271s41i2
92,d18271s41i5
35,d18271s32i1
35,d18271s32i2
35,d18271s32i3
35,d18271s32i4
35,d18271s32i5
35,d18271s32i6
35,d18271s32i7
35,d18271s32i8
35,d18271s32i9
35,d18271s32i10
34,d18271s29i3
34,d18271s29i4
34,d18271s29i5
34,d18271s29i6
34,d18271s29i16
92,d18271s20i1
92,d18271s20i2
92,d18271s20i3
92,d18271s20i4
35,d18271s115i6
35,d18271s115i9
35,d18271s111i12
35,d18271s110i11
34,d18271s103i1
35,d18271s102i9
35,d18271s102i10
35,d18271s102i2
35,d18271s102i3
35,d18271s102i4
35,d18271s102i5
35,d18271s102i6
35,d18271s102i7
35,d18271s102i8
3,d15755s29i1
3,d15755s16i14
3,d15755s10i9
3,d17664s24i1
34,d18384s25i1
34,d18384s25i2
34,d18384s25i3
34,d18384s25i4
34,d18384s25i5
34,d18384s25i6
34,d18384s25i7
34,d18384s25i8
93,d18376s4i10
93,d18374s24i6
93,d18374s24i13
93,d18374s24i1
93,d18374s24i4
48,d18372s35i1
26,d18364s12i5
35,d18358s53i1
35,d18358s53i2
35,d18358s53i3
35,d18358s53i4
35,d18358s53i5
47,d18350s8i1
47,d18350s8i2
47,d18344s72i7
47,d18344s72i8
47,d18344s72i1
47,d18344s72i2
47,d18344s72i3
47,d18344s72i4
47,d18344s72i5
47,d18344s72i6
47,d18338s88i4
47,d18338s88i5
47,d18338s88i6
47,d18338s88i7
47,d18338s88i8
47,d18338s88i9
47,d18338s88i10
47,d18338s88i11
47,d18338s88i1
47,d18338s88i2
47,d18338s88i3
47,d18338s21i4
47,d18338s21i5
47,d18338s21i6
47,d18338s21i7
47,d18338s21i1
47,d18338s21i2
47,d18338s21i3
47,d18338s11i4
47,d18338s11i5
47,d18338s11i6
47,d18338s11i7
47,d18338s11i8
47,d18334s5i1
47,d18334s5i2
47,d18334s5i3
47,d18334s5i4
47,d18334s5i5
47,d18334s5i6
47,d18334s5i7
47,d18334s5i8
47,d18334s5i9
47,d18334s5i10
27,d18332s46i1
34,d18332s38i1
34,d18332s38i2
34,d18332s38i3
34,d18332s38i4
34,d18332s38i5
34,d18332s38i6
27,d18332s16i3
27,d18332s13i4
35,d18328s9i2
35,d18328s9i3
35,d18328s9i4
35,d18328s9i5
35,d18328s9i6
35,d18328s9i7
35,d18328s9i8
35,d18328s9i9
35,d18328s9i10
35,d18328s9i11
35,d18328s9i12
35,d18328s9i13
35,d18328s9i14
35,d18328s9i15
35,d18328s9i1
118,d18328s4i1
118,d18328s4i2
118,d18328s4i3
118,d18328s4i4
118,d18328s4i5
35,d18328s11i1
34,d18302s99i1
34,d18302s99i2
34,d18302s99i3
34,d18302s99i4
34,d18302s99i5
34,d18302s98i1
34,d18302s98i2
34,d18302s98i3
34,d18302s98i4
34,d18302s98i5
34,d18302s97i1
34,d18302s97i2
47,d18302s96i1
47,d18302s96i2
47,d18302s96i3
47,d18302s96i4
47,d18302s96i5
34,d18302s95i1
34,d18302s95i2
34,d18302s95i3
34,d18302s95i4
34,d18302s95i5
34,d18302s95i6
34,d18302s93i7
34,d18302s93i8
34,d18302s93i1
34,d18302s93i2
34,d18302s93i3
34,d18302s93i4
34,d18302s93i5
35,d18302s88i1
35,d18302s88i2
35,d18302s88i3
35,d18302s88i4
35,d18302s88i5
35,d18302s88i6
35,d18302s88i7
35,d18302s88i8
35,d18302s88i9
35,d18302s88i10
35,d18302s88i11
35,d18302s88i12
35,d18302s63i1
35,d18302s63i2
35,d18302s63i3
35,d18302s63i4
35,d18302s63i5
35,d18302s63i6
35,d18302s63i7
35,d18302s63i8
35,d18302s63i9
35,d18302s63i10
47,d18302s56i1
47,d18302s56i2
47,d18302s56i3
47,d18302s56i4
47,d18302s56i5
47,d18302s56i6
47,d18302s56i7
47,d18302s56i8
47,d18302s56i9
47,d18302s56i10
34,d18302s48i1
34,d18302s48i2
34,d18302s122i1
34,d18302s122i2
34,d18302s122i3
34,d18302s122i5
34,d18302s122i6
34,d18302s122i11
34,d18302s121i1
34,d18302s121i2
34,d18302s121i3
34,d18302s121i4
34,d18302s121i5
34,d18302s120i1
34,d18302s120i2
34,d18302s120i3
34,d18302s120i4
34,d18302s120i5
35,d18302s105i1
35,d18302s105i2
35,d18302s105i3
35,d18302s105i4
35,d18302s105i5
35,d18302s105i6
35,d18302s105i7
34,d18302s104i1
34,d18302s104i2
34,d18302s104i3
34,d18302s104i4
34,d18302s104i5
35,d18302s101i1
35,d18302s101i2
34,d18302s100i1
34,d18302s100i2
34,d18302s100i3
34,d18298s99i7
34,d18298s99i8
34,d18298s99i9
34,d18298s99i10
34,d18298s99i4
34,d18298s99i5
34,d18298s99i6
34,d18298s98i3
34,d18298s98i4
34,d18298s98i5
34,d18298s98i6
34,d18298s98i7
34,d18298s98i8
34,d18298s98i9
34,d18298s98i10
35,d18298s97i1
34,d18298s96i2
34,d18298s96i3
34,d18298s96i4
34,d18298s96i5
34,d18298s93i2
34,d18298s93i3
34,d18298s93i4
34,d18298s93i5
34,d18298s92i1
34,d18298s92i2
34,d18298s92i4
34,d18298s92i5
34,d18298s92i6
34,d18298s92i7
34,d18298s92i8
34,d18298s92i9
34,d18298s91i1
34,d18298s91i3
34,d18298s91i4
34,d18298s91i5
34,d18298s9i2
34,d18298s9i3
34,d18298s9i4
34,d18298s9i5
34,d18298s80i1
34,d18298s79i2
34,d18298s79i3
34,d18298s79i4
34,d18298s79i5
35,d18298s78i1
35,d18298s78i2
35,d18298s78i3
35,d18298s78i4
35,d18298s78i5
35,d18298s78i6
35,d18298s78i7
35,d18298s78i8
35,d18298s64i1
35,d18298s64i2
35,d18298s64i4
35,d18298s64i5
35,d18298s64i6
34,d18298s51i1
34,d18298s34i1
34,d18298s34i2
34,d18298s34i3
34,d18298s34i4
34,d18298s34i5
36,d18298s22i11
34,d18298s21i2
34,d18298s21i3
34,d18298s21i4
34,d18298s21i5
34,d18298s21i6
34,d18298s21i7
35,d18298s19i1
35,d18298s19i2
35,d18298s19i3
35,d18298s19i4
35,d18298s19i5
35,d18298s19i6
35,d18298s19i7
35,d18298s19i8
35,d18298s19i9
35,d18298s12i1
35,d18298s12i2
35,d18298s12i3
35,d18298s12i4
35,d18298s12i5
34,d18298s112i5
34,d18298s112i6
34,d18298s112i1
34,d18298s112i2
34,d18298s112i3
34,d18298s112i4
35,d18298s100i3
35,d18298s100i4
35,d18298s100i5
35,d18298s100i6
35,d18298s100i7
35,d18298s100i8
35,d18298s100i9
35,d18298s100i10
35,d18298s100i11
35,d18298s100i1
35,d18298s100i2
119,d18264s11i2
119,d18264s11i3
119,d18264s11i4
119,d18264s11i5
119,d18264s11i6
119,d18264s11i7
119,d18264s11i8
119,d18264s11i1
72,d18260s25i1
72,d18260s25i2
72,d18260s25i3
72,d18260s25i4
72,d18260s25i5
72,d18260s25i6
72,d18260s25i7
72,d18260s25i8
72,d18260s25i9
72,d18260s25i10
85,d18260s21i5
107,d18342s6i6
47,d18342s5i1
47,d18342s5i2
47,d18342s5i3
47,d18342s5i4
47,d18342s5i5
47,d18342s5i6
47,d18342s5i7
47,d18342s5i8
47,d18342s5i9
47,d18342s5i10
47,d18342s5i11
34,d18302s8i1
34,d18302s8i2
34,d18302s8i3
34,d18302s8i4
34,d18302s8i5
34,d18302s8i6
34,d18302s8i7
34,d18302s8i8
34,d18302s8i9
34,d18302s8i10
34,d18302s7i1
34,d18302s7i2
34,d18302s7i3
34,d18302s7i4
34,d18302s7i5
34,d18302s14i7
34,d18302s14i1
34,d18302s14i2
34,d18302s14i3
34,d18302s14i4
34,d18281s7i1
34,d18281s7i2
34,d18281s7i3
34,d18281s7i4
34,d18281s7i5
93,d18360s9i3
93,d18360s9i16
93,d18360s7i15
93,d18360s7i16
47,d18346s15i1
36,d18346s13i59
3,d17617s2i1
3,d17617s2i2
3,d17617s2i3
7,d17492s11i6
9,d17492s4i1
9,d17492s4i9
4,d17681s16i111
28,d17682s14i1
4,d17682s3i4
4,d17690s6i4
4,d17690s6i19
4,d17690s6i23
4,d17690s6i24
6,d17691s21i5
3,d17694s4i8
12,d17695s9i6
3,d17698s10i21
4,d17698s2i36
4,d17699s40i19
3,d17699s37i43
3,d17699s33i14
3,d17699s31i5
7,d17699s8i1
4,d17700s7i72
4,d17700s5i24
3,d17702s13i17
3,d17702s13i13
65,d18409s7i1
65,d18259s7i44
65,d18259s7i45
28,d18259s64i5
4,d18259s6i23
69,d18259s4i1
38,d18259s34i2
38,d18259s32i1
4,d18259s3i45
4,d18259s3i46
28,d18259s18i11
7,d17104s95i1
5,d17104s31i1
12,d17089s35i14
5,d17086s9i1
5,d17086s9i2
5,d17086s9i3
28,d17086s8i1
6,d17086s41i1
9,d17086s30i1
3,d17661s36i84
3,d17661s36i98
3,d17661s36i86
3,d17661s36i85
3,d17661s36i22
3,d17661s31i5
3,d17661s10i2
65,d17661s6i99
3,d17578s6i5
28,d17342s50i1
3,d17658s17i16
3,d17658s12i84
3,d17658s12i53
3,d17657s8i8
120,d17370s4i3
3,d17362s8i60
5,d17100s38i1
12,d17098s5i2
3,d17098s31i1
1,d17098s29i1
7,d17098s22i1
12,d17098s15i1
7,d17098s13i1
28,d17097s8i1
5,d17097s25i1
7,d17097s20i1
4,d17097s10i1
4,d17095s10i1
3,d17094s7i10
7,d17094s4i2
5,d17094s2i2
3,d17094s14i4
3,d17094s14i9
3,d17094s13i1
28,d17094s11i3
4,d17090s16i1
9,d17084s19i4
7,d17079s11i12
47,d17817s11i1
47,d17817s11i2
47,d17817s11i3
47,d17817s11i4
47,d17817s11i5
47,d17817s11i6
47,d17817s11i7
47,d17817s11i8
47,d17817s11i10
47,d17817s11i11
47,d17817s11i12
47,d17817s11i13
47,d17817s11i14
47,d17817s11i15
3,d16556s48i23
90,d17798s8i5
90,d17798s5i14
4,d17691s4i12
6,d17691s21i3
4,d17690s6i15
4,d17690s6i16
4,d17690s6i17
12,d17690s29i3
4,d17682s66i24
4,d17682s66i25
28,d17682s65i5
4,d17682s3i12
4,d17682s19i1
4,d17682s18i22
7,d17681s4i10
28,d17637s7i9
3,d17637s2i3
67,d15815s22i3
67,d15813s14i4
90,d17794s6i4
90,d17798s5i15
5,d15777s9i4
114,4187s3i187
114,4187s3i193
114,4187s3i249
114,4187s3i326
114,4187s3i338
12,d15975s26i1
25,d15937s16i1
25,d15937s6i7
3,d15806s31i9
3,4383s13i1
3,d17680s9i1
3,d17680s9i6
3,d17634s200i12
7,d17634s108i3
6,d17634s106i2
3,d17854s7i22
3,d17650s7i3
7,d17580s15i2
3,d17544s8i2
38,d17544s5i3
3,d17543s58i5
1,d17543s29i5
3,d17853s17i1
3,d17853s15i21
3,d17853s15i23
1,d17878s7i5
1,d17878s7i6
1,d17878s7i10
25,d15939s3i14
25,d15937s17i4
25,d15937s17i5
3,d15937s15i12
3,4395s1i30
1,4394s7i1
28,d17640s15i1
28,d17640s9i1
3,d17640s8i3
65,d17640s5i1
3,d17640s4i3
1,d17860s32i2
1,d17860s28i5
3,d17860s9i25
3,d17616s12i1
114,d17625s3i8
114,d17625s3i7
114,d17625s2i26
114,d17625s2i15
4,d17357s2i39
91,d17800s8i40
36,d17795s72i1
36,d17795s72i3
47,d17795s120i6
3,d15806s9i7
3,d15806s41i29
3,d15806s40i4
3,d15806s4i9
3,d15806s39i25
3,d15806s31i8
3,d15806s11i53
3,d15806s11i59
3,d15806s11i61
3,d15806s11i66
3,d15805s6i69
3,d15805s4i68
3,d15805s19i5
3,d15805s19i18
3,d15805s19i19
3,d15805s19i23
34,d17788s82i22
48,d17798s9i3
47,d17797s122i2
47,d17797s122i1
47,d17797s61i2
92,d17783s19i2
85,d17783s15i1
121,d17783s12i7
85,d17783s3i1
115,d17826s8i1
115,d17826s8i2
115,d17826s8i3
115,d17826s8i8
115,d17826s8i16
115,d17826s8i22
26,d17826s6i1
115,d17826s10i1
91,d17800s3i2
85,d17794s13i2
85,d17794s11i2
48,d17792s3i1
34,d17788s94i3
35,d17788s88i1
35,d17788s88i2
35,d17788s88i3
35,d17788s88i4
35,d17788s88i5
35,d17788s88i6
34,d17788s86i5
34,d17788s86i3
34,d17788s86i4
34,d17788s82i8
34,d17788s82i11
34,d17788s82i17
34,d17788s82i33
34,d17788s82i36
34,d17788s82i48
34,d17788s82i6
34,d17788s82i7
35,d17788s71i5
35,d17788s71i6
34,d17788s133i3
34,d17788s133i4
34,d17788s133i5
34,d17788s133i12
34,d17788s133i22
34,d17788s133i23
34,d17788s126i2
34,d17788s126i6
34,d17788s126i7
34,d17788s126i11
34,d17788s112i1
34,d17788s112i2
34,d17788s111i3
34,d17788s111i4
35,d17786s84i2
35,d17786s84i3
34,d17786s83i2
34,d17786s83i3
36,d17786s57i1
34,d17786s53i2
34,d17786s53i3
34,d17786s53i4
34,d17786s161i2
34,d17786s129i2
34,d17786s129i3
34,d17786s123i2
34,d17786s123i3
34,d17786s123i4
34,d17786s109i1
34,d17786s108i3
34,d17786s108i4
34,d17786s108i5
100,d17785s7i5
100,d17785s3i2
100,d17785s3i4
100,d17785s2i25
92,d17783s7i5
85,d17783s6i1
85,d17783s2i17
121,d17783s13i1
34,d17780s93i3
34,d17780s78i3
34,d17780s56i4
34,d17780s51i4
110,d17833s2i62
110,d17827s48i5
91,d17774s39i15
35,d17770s129i6
34,d17769s14i2
35,d17769s8i30
35,d17769s8i53
35,d17756s113i15
35,d17756s113i10
34,d17756s68i2
100,d17755s19i6
100,d17755s19i3
110,d17814s4i1
35,d17802s104i1
35,d17802s104i2
35,d17802s104i4
35,d17802s104i6
35,d17802s104i7
35,d17802s104i8
35,d17802s104i9
35,d17802s104i10
35,d17799s106i1
35,d17799s106i2
35,d17799s106i3
35,d17799s106i4
27,d17797s169i1
115,d17797s160i4
115,d17797s160i1
115,d17797s160i2
36,d17782s87i25
34,d17782s84i6
34,d17782s84i7
34,d17782s67i2
34,d17782s67i18
34,d17782s67i21
34,d17782s62i2
34,d17782s58i1
34,d17782s58i3
35,d17782s48i10
35,d17782s48i18
36,d17782s38i5
36,d17782s38i37
36,d17782s38i68
34,d17782s33i8
34,d17782s33i9
36,d17782s131i1
34,d17782s113i2
34,d17782s113i4
34,d17782s103i5
34,d17782s103i6
34,d17782s103i7
34,d17780s79i1
34,d17780s78i2
34,d17780s71i2
34,d17780s71i7
34,d17780s71i8
34,d17780s62i2
34,d17780s62i3
34,d17780s62i4
34,d17780s61i2
34,d17780s61i3
34,d17780s61i4
34,d17780s51i3
35,d17780s42i6
35,d17780s42i7
35,d17780s42i8
35,d17780s42i9
35,d17780s42i10
34,d17780s29i3
34,d17780s29i4
116,d17780s102i2
36,d17778s9i19
36,d17778s4i60
36,d17778s3i48
36,d17778s3i64
36,d17778s18i51
36,d17778s18i292
36,d17777s7i16
36,d17777s3i7
85,d17777s2i10
34,d17776s9i4
34,d17776s9i9
116,d17776s7i7
116,d17776s7i1
117,d17776s6i1
34,d17776s5i5
34,d17776s5i10
36,d17776s3i3
36,d17776s3i7
91,d17776s2i1
34,d17776s10i1
34,d17776s10i6
99,d17775s9i10
34,d17774s78i1
34,d17774s78i2
34,d17774s77i2
34,d17774s76i1
91,d17774s39i55
91,d17774s38i5
34,d17774s126i4
35,d17774s12i9
36,d17774s113i17
35,d17770s52i1
35,d17770s28i1
35,d17770s173i1
34,d17770s148i3
35,d17770s138i1
34,d17770s131i1
35,d17770s113i9
35,d17769s8i2
35,d17769s8i3
35,d17769s8i7
35,d17769s8i9
35,d17769s8i11
35,d17769s8i13
35,d17769s8i18
35,d17769s8i22
35,d17769s8i44
35,d17769s8i49
35,d17756s113i9
35,d17756s113i13
109,d17755s16i1
100,d17754s44i9
100,d17754s39i15
100,d17754s12i33
95,d17822s18i1
32,d17822s7i3
35,d17809s51i3
35,d17809s51i5
46,d17112s7i3
34,d17751s9i3
36,d17750s3i7
35,d17809s51i2
3,d17861s68i1
3,d17861s68i2
28,d17107s7i3
9,d17107s4i2
7,d17106s11i3
7,d17106s8i2
7,d17106s4i1
8,d17103s6i3
4,d17096s10i2
4,d17096s10i1
7,d17096s6i12
7,d17093s4i1
28,d17092s19i2
9,d17092s5i1
7,d17092s3i2
9,d17088s37i1
12,d17088s10i3
12,d17087s1i2
4,d17544s12i1
3,d17543s91i11
3,d17543s91i15
3,d17543s43i1
3,d16115s6i6
3,d16114s5i43
4,d16114s2i10
3,d16113s13i6
6,d16063s24i2
25,d16063s21i10
9,d16063s5i7
3,d16024s25i12
3,d15892s3i1
1,d15888s5i3
4,d15878s7i9
3,d15865s33i1
3,d15865s22i6
3,d15864s9i5
3,d15864s4i1
3,d15861s27i17
3,d15861s27i26
3,d15861s22i24
3,d15861s17i25
3,d15861s13i11
3,d15861s7i12
3,d15861s7i19
3,d15861s7i1
3,d15861s4i26
3,d15861s4i27
3,d15839s2i11
3,d15824s6i6
100,d17768s18i23
3,4251s4i8
3,d17732s5i5
7,d17739s26i2
1,d17739s16i2
3,d17739s9i26
3,d17744s28i7
3,d17743s51i6
5,d17741s40i1
3,d16559s62i1
1,d16559s57i7
1,d16559s57i8
1,d16555s23i3
1,d16555s22i9
1,d16555s22i7
1,d16555s22i4
1,d16555s13i2
8,d16547s53i2
1,d16547s43i2
1,d16547s17i3
1,d16547s4i4
1,d16547s3i6
7,d17739s26i3
9,d17672s54i3
3,d17672s49i1
3,d17672s31i18
3,d17672s17i13
3,d15755s21i25
3,d15755s16i34
3,d15755s16i36
4,d17703s8i20
4,d17703s11i30
4,d17688s3i8
4,d17337s13i13
122,4245s17i2
28,4245s12i4
7,4245s5i12
123,d17479s6i3
123,d17479s6i2
123,d17479s6i1
17,d17477s2i1
3,3949s40i29
3,3949s40i26
3,d17532s19i16
3,d17532s19i20
3,d17526s11i3
3,d17517s4i17
5,d17511s8i1
5,d17511s8i2
5,d17511s8i3
17,d17476s2i1
3,d16065s3i8
3,d16065s3i9
3,d16065s2i20
5,d16065s17i1
3,d16065s10i6
3,d15993s2i2
3,d15991s19i13
3,d15991s19i15
3,d15824s6i7
3,d15824s6i52
3,4253s2i4
3,4251s3i14
3,4251s3i15
7,4245s4i2
7,4245s4i7
3,d17050s36i2
1,d16813s334i9
5,d15800s13i2
3,d17313s10i6
3,d17313s10i7
3,d17509s31i9
3,d17509s31i10
26,d17509s32i2
3,d17503s21i1
3,d17525s33i11
3,d17525s33i10
3,d17525s33i7
3,d17525s33i8
3,d17525s33i9
4,d17521s5i6
4,d17521s6i3
5,d17519s14i5
4,d17486s24i3
3,d17486s13i8
3,d17486s13i6
3,d17482s23i6
3,d17482s23i9
3,d17482s23i18
3,d17523s34i8
3,d17523s34i4
3,d16934s19i2
3,3949s21i20
3,3949s21i16
3,3949s21i15
25,d15815s18i26
97,d15813s39i3
7,d17529s16i2
3,d17527s88i20
5,d17519s14i4
1,d16231s53i12
28,d17473s2i2
3,d16260s83i1
97,d15813s39i4
3,3949s16i8
3,d17501s59i3
7,d17501s38i10
3,d16164s48i12
4,d17398s20i1
28,d17396s55i3
4,d17396s44i20
4,d17396s44i9
1,d17404s53i6
3,d17495s8i5
3,d17495s7i6
3,d17495s7i7
3,d17495s7i13
3,d17495s5i4
3,d17495s2i13
3,d17495s14i7
3,d17495s14i12
3,d17495s14i22
3,d17495s14i23
3,d17495s13i8
3,d17495s13i14
38,d17492s13i2
38,d17492s13i3
38,d17492s13i4
38,d17492s13i8
7,d16169s4i1
38,d16164s9i1
3,4359s10i19
1,d15967s6i3
3,d16006s7i87
1,d16070s4i2
3,d17046s35i18
3,d17046s32i9
3,4155s15i1
1,3951s17i4
1,3951s17i1
114,d15960s2i88
114,d15960s2i51
114,d15960s2i29
114,d15960s2i81
38,d17501s71i1
7,d17501s69i1
3,d17501s60i1
7,d17501s51i4
38,d17501s49i5
38,d17501s42i1
38,d17501s42i2
38,d17501s42i3
28,d17501s28i1
7,d17501s20i16
7,d17501s19i1
7,d17501s18i8
3,d17499s444i6
3,d17499s442i14
3,d17499s395i3
3,d17499s395i10
3,d17499s380i5
3,d17499s2i17
38,d17499s168i11
3,d17496s7i25
3,d17496s7i38
3,d17496s7i54
3,d17496s7i72
3,d17496s6i48
3,d17496s34i13
3,d17496s34i59
7,d17496s30i6
38,d17496s28i1
38,d17496s28i2
38,d17496s28i3
38,d17496s28i4
38,d17496s28i5
7,d17491s9i3
7,d17491s9i13
3,d17491s4i12
3,d17491s4i15
3,d17491s3i8
3,d17491s3i30
4,d17490s8i2
28,d17490s5i4
38,d17490s4i2
9,d17490s31i1
9,d17490s31i2
9,d17490s31i3
9,d17490s31i4
9,d17490s31i5
38,d17490s3i2
38,d17490s3i3
38,d17490s3i4
38,d17490s3i5
38,d17490s29i3
38,d17490s29i4
38,d17490s29i5
38,d17490s29i6
3,d17490s28i5
38,d17490s2i1
38,d17490s2i2
38,d17490s2i3
38,d17490s2i4
38,d17490s2i5
38,d17490s2i6
38,d17490s2i7
38,d17490s2i8
38,d17490s2i9
38,d17490s2i10
4,d17490s19i1
4,d17490s19i2
4,d17490s19i11
38,d17490s16i1
38,d17490s16i2
38,d17490s14i2
38,d17490s14i3
38,d17490s14i4
38,d17490s14i5
38,d17490s13i2
38,d17490s13i4
90,d15890s3i2
124,d16343s23i3
125,d16343s22i1
51,d16343s19i1
24,d16343s15i1
24,d16343s11i5
3,4360s8i28
3,4358s11i5
3,4170s5i6
3,d16859s30i3
26,d16864s52i1
1,d16231s59i1
1,d16925s24i2
28,d17070s91i6
3,d17468s21i3
3,d17076s19i16
3,d17074s27i1
1,d17073s14i1
5,d17460s4i2
3,d17458s6i22
3,d17458s6i11
12,d17456s14i3
12,d17456s9i2
8,d17447s13i4
69,d16835s104i3
3,4134s4i34
3,4134s4i29
3,4134s4i86
3,4135s15i9
3,4135s10i7
3,d16932s23i23
28,d16925s43i1
1,d16925s32i1
12,4135s54i3
3,4135s19i5
6,d16845s30i5
6,d16845s30i8
3,d16845s7i13
8,d16841s23i9
8,d16841s23i8
8,d16841s23i7
3,d16834s48i30
3,d16834s48i20
3,d16834s31i20
3,d16851s31i17
1,d17451s24i7
1,d16934s28i1
3,d16934s21i1
5,d16118s17i1
3,d16118s10i1
1,d17451s24i3
1,d17451s24i5
1,d17451s24i8
1,d17451s24i9
3,d17058s7i21
3,d17021s16i4
3,d17021s15i1
3,d17021s15i2
3,d17021s15i3
3,d17016s49i14
3,d16851s38i1
5,d16851s24i2
5,d16851s24i5
3,d16851s23i1
3,d16845s7i14
6,d16845s30i4
7,d17408s21i2
1,d17443s21i3
4,d17401s8i2
4,d17401s8i3
4,d17399s34i4
4,d17399s34i10
4,d17399s34i11
7,d17399s31i3
4,d17396s44i7
4,d17396s44i16
3,d16843s4i15
3,d16839s19i2
3,d16837s18i4
3,d16837s11i31
38,d16835s102i1
38,d16835s102i2
38,d16835s102i3
65,d16273s9i1
65,d16273s78i20
3,d16273s57i50
65,d16273s24i20
9,d16338s16i7
8,d16338s11i1
1,d16350s9i5
1,d16350s9i4
1,d16350s9i1
1,d16344s15i16
1,d16344s15i13
1,d16344s13i4
6,d16344s4i1
6,d16344s2i2
9,d16335s12i2
1,d16413s16i3
7,d16411s35i3
1,d16408s7i1
7,d16404s3i4
21,d16401s4i4
6,d16399s21i4
9,d16399s4i2
3,d17409s6i9
6,d16395s2i1
3,d16395s15i54
3,d16862s127i14
3,d16862s127i13
3,d16862s127i11
3,d16862s127i17
3,d16862s126i5
3,d16862s100i3
5,d16862s89i11
5,d16862s89i4
5,d16862s89i3
3,d16862s78i2
12,d16862s41i7
12,d16862s41i6
5,d17395s34i2
95,d17391s33i2
95,d17391s31i2
95,d17391s20i2
95,d17391s19i6
3,d17390s15i6
3,d15981s10i30
3,d15979s6i17
3,d15978s9i7
3,d15978s22i23
3,d15978s22i33
3,d15977s15i16
3,d15966s16i47
3,d15966s1i31
3,d15966s1i92
3,d15966s1i108
7,d15965s15i11
3,d15964s13i22
3,d15962s3i3
3,d15962s10i11
28,d15959s5i2
1,d17414s39i2
1,d17412s15i15
1,d17412s15i19
1,d17412s15i13
1,d17410s76i3
39,d17410s35i2
108,d17437s5i5
39,d17437s4i7
39,d17437s4i2
39,d17438s332i8
39,d17438s103i6
